player_name,player_id,season,poss,mp,raptor_box_offense,raptor_box_defense,raptor_box_total,raptor_onoff_offense,raptor_onoff_defense,raptor_onoff_total,raptor_offense,raptor_defense,raptor_total,war_total,war_reg_season,war_playoffs,predator_offense,predator_defense,predator_total,pace_impact
Tobias Harris,harrito02,2021,5133,2452,1.910347697637235,-.0684531949634777,1.841894502673758,-.0069972427126848,.3479097880653593,.3409125453526745,1.594279944784545,-.0380027891456102,1.556277155638935,5.360613854328188,4.623858599239255,.7367552550889337,.96065894563345,.1437882298456842,1.104447175479134,-.9667730255674841
Isaiah Hartenstein,harteis01,2021,1164,559,-2.933430800808464,3.960146885159715,1.02671608435125,-.2364878745204315,1.281089864277012,1.04460198975658,-2.541733127650978,3.644250886195186,1.102517758544208,1.102293815458468,1.102293815458468,0,-1.797350164992625,3.355399413437082,1.558049248444457,.2787279363424262
Josh Hart,hartjo01,2021,2844,1349,-.0893366367488991,1.032816874519624,.9434802377707249,-1.15515747476202,1.066942777595046,-.0882146971669739,-.3381676891207069,1.128020155906752,.7898524667860447,2.43111611544624,2.43111611544624,0,-.6774586701226059,1.62910252898455,.9516438588619439,-.2164320843701605
Udonis Haslem,hasleud01,2021,7,3,17.50843032504929,33.0304353188179,50.53886564386718,21.2481324400628,-.0592542383104476,21.18887820175236,19.36188216220434,28.1117284336519,47.47361059585624,.0775682442773617,.0775682442773617,0,18.50722060825117,22.51905048239879,41.02627109064996,.9142189083421874
Jaxson Hayes,hayesja02,2021,2080,964,-.4586577615406301,.2236553430759264,-.2350024184647038,-5.559012044743822,4.472919296540624,-1.086092748203198,-1.569356962291939,1.145675547774138,-.4236814145178007,1.145534844519377,1.145534844519377,0,-1.944747825739369,-.1178003732558162,-2.062548198995186,.1213541583009189
Killian Hayes,hayeski01,2021,1398,670,-6.765959063221324,-1.677573874106907,-8.44353293732823,-4.080520556010333,-.9837284838826484,-5.064249039892982,-6.568971795574575,-1.618237572085172,-8.187209367659747,-1.873192044960355,-1.873192044960355,0,-6.275497533079609,-1.532065389465145,-7.807562922544753,.7915135686963711
Gordon Hayward,haywago01,2021,3143,1496,1.045794677352626,-.8921656809239049,.1536289964287212,.3614265915659984,1.840409204049029,2.201835795615027,1.010687979663089,-.3809538207906354,.6297341588724533,2.590914092487833,2.590914092487833,0,1.534472221010059,-.555926987881449,.9785452331286102,.4423621142466336
Juancho Hernangomez,hernaju01,2021,1926,900,-.9141121227316684,-2.525260305893427,-3.439372428625096,.5747538982611755,-2.177178256029335,-1.602424357768159,-.6250007984997802,-2.568187837266213,-3.193188635765993,-.2033592149021243,-.2033592149021243,0,-1.147800769743005,-2.5919566877264,-3.739757457469405,-.0715222191105008
Willy Hernangomez,hernawi01,2021,1819,846,-.7032908798605635,.8053998023858739,.1021089225253105,.6035063249668737,-1.20224215560314,-.598735830636266,-.4898205555215608,.4665869875378566,-.0232335679837042,1.176195326563127,1.176195326563127,0,-.6847969835582202,.359387549400803,-.3254094341574171,-.0649197678375414
Tyler Herro,herroty01,2021,3552,1728,.4402108905986101,-.7882800239730918,-.3480691333744817,-1.965552585578894,-1.504949704490544,-3.470502290069439,-.0116216583231316,-1.002012596240953,-1.013634254564084,1.531155919896555,1.616666224980816,-.0855103050842609,.2738087441079312,-1.532743871442062,-1.258935127334131,-.1285467075018754
Buddy Hield,hieldbu01,2021,5133,2433,.9713845121701661,-1.32819455501997,-.3568100428498042,5.279461732404584,-2.017622339854483,3.261839392550101,1.91379990583692,-1.495551225104385,.4182486807325354,3.951639957647023,3.951639957647023,0,2.620580847720836,-1.063821020056235,1.556759827664601,.4837320511794669
George Hill,hillge01,2021,1818,877,-.1552161855895472,2.096664382393914,1.941448196804366,-.9775074850883306,2.444319560105822,1.466812075017492,-.3043464486222606,2.245265929172143,1.940919480549882,2.103646785354476,1.307276405894801,.7963703794596754,-1.24709898181131,1.629871676461221,.3827726946499115,-.3958853265035533
Solomon Hill,hillso01,2021,3463,1658,-2.924598211715997,-.185097094704516,-3.109695306420512,-.7697432990553209,-1.004114431522782,-1.773857730578103,-2.715298283139068,-.3648516881079668,-3.080149971247036,-.2783316742199352,.0287192067231653,-.3070508809431005,-2.459273179137778,-1.053504924407995,-3.512778103545774,-.5333618359908384
Nate Hinton,hintona01,2021,202,93,-1.96321533659749,-3.350087863672642,-5.313303200270131,-15.77346015768591,-4.856234469018728,-20.62969462670464,-5.037365491127497,-3.899998131803761,-8.937363622931258,-.2962034836341647,-.2962034836341647,0,-3.71629662043893,-4.048410790513393,-7.764707410952323,.9017378790417778
Jaylen Hoard,hoardja01,2021,697,320,-1.834135744330873,-1.456254801205614,-3.290390545536487,-2.051463834500215,1.369874933902031,-.6815889005981843,-1.858164244154973,-.8989677514463507,-2.757131995601324,-.0011639774613079,-.0011639774613079,0,-2.186813289438294,-2.297579184515147,-4.484392473953441,-.036480261295004
Aaron Holiday,holidaa01,2021,2556,1176,-1.560029940773968,-.6639930794371889,-2.224023020211156,-.2655065413889108,-1.425529465551848,-1.691036006940759,-1.387776470446661,-.8523555239519501,-2.240131994398611,.3083334780054586,.3083334780054586,0,-1.610153624686604,-1.081808253581834,-2.691961878268438,.7971736553203237
Jrue Holiday,holidjr01,2021,5992,2819,2.884081751665776,.8292999302174849,3.713381681883261,3.248261329256939,2.849754694047072,6.098016023304011,3.076134828348321,1.254573859884732,4.330708688233052,10.32002858087783,6.812359652198925,3.507668928678909,3.061721668616826,2.273411906590056,5.335133575206881,.2391964188869866
Justin Holiday,holidju01,2021,4691,2183,-.6531606191883541,.744133768061837,.0909731488734828,.6274004424957524,1.501468240161785,2.128868682657537,-.4191436571663458,.958502397444331,.5393587402779851,3.680116113173555,3.680116113173555,0,-.3081550596866847,1.221513421163313,.9133583614766283,.4558296223365105
Rondae Hollis-Jefferson,holliro01,2021,293,143,1.492126255530913,-3.885655339869912,-2.393529084338999,-5.418210151536822,.8057168418958398,-4.612493309640981,.0937712890868185,-3.104456737537994,-3.010685448451176,-.019820622699622,-.0077666726822664,-.0120539500173557,-1.054124710925644,-3.643861442668791,-4.697986153594435,-.559399783206573
Richaun Holmes,holmeri01,2021,3730,1782,-.4565318667100253,1.84880912828069,1.392277261570664,2.689794843909519,1.405696517198782,4.095491361108301,.1675150705379458,1.9498496335243,2.117364704062246,4.403715094835127,4.403715094835127,0,-.2867719932567713,1.916788388879173,1.630016395622402,-.492367109199315
Rodney Hood,hoodro01,2021,1956,942,-3.679109232351441,-1.263569825165244,-4.942679057516685,-4.463869268559648,-.8748745856179908,-5.338743854177639,-4.114577585431235,-1.217592816404283,-5.332170401835517,-1.229156000279849,-1.229156000279849,0,-3.459216099366101,-2.080986876897527,-5.540202976263629,-.9869110185909606
Al Horford,horfoal01,2021,1634,782,-.8520802257859755,3.533047706766336,2.68096748098036,-1.433868094133187,3.27078427120557,1.836916177072383,-.9038866454412665,3.717163315503665,2.813276670062399,2.208855820167745,2.208855820167745,0,-1.598748373042913,3.060422577925141,1.461674204882228,-.489513889122196
Talen Horton-Tucker,hortota01,2021,2834,1352,-.9808625833464435,.9722445911176315,-.0086179922288121,-2.624193688321789,1.530197151002558,-1.093996537319231,-1.357190377670379,1.076148942499535,-.2810414351708448,1.704904285141239,1.716917627222827,-.0120133420815873,-1.541157670859352,1.638551549312663,.0973938784533106,.3468409185739856
Danuel House Jr.,houseda01,2021,1979,932,-2.963524801019996,-1.718625567168596,-4.682150368188593,-4.694829568003128,-3.151298064299017,-7.846127632302146,-3.474712225623747,-2.091871397487666,-5.566583623111413,-1.336001245994321,-1.336001245994321,0,-4.297323473906173,-2.253034546495128,-6.550358020401301,-.2489751352297708
Dwight Howard,howardw01,2021,2839,1345,-1.376881076932214,.1169427044804914,-1.259938372451723,-4.70619865160752,.0098588413803118,-4.696339810227209,-2.175112746148216,.0263824423345364,-2.148730303813679,.3984494439068902,.9467398927305067,-.5482904488236165,-1.950929092574748,-.0459545475429921,-1.99688364011774,.3241928676699216
Markus Howard,howarma02,2021,680,317,-3.887286328493591,-4.967662360845629,-8.854948689339219,-4.889449692244198,-1.492325011267161,-6.381774703511359,-4.404427161820363,-4.538406777326687,-8.94283393914705,-.993986753351894,-.8305081004915669,-.1634786528603271,-3.716363711442892,-5.34405181674935,-9.060415528192241,.8528316987138612
Kevin Huerter,huertke01,2021,5562,2684,.2165859730726736,.1304057406349579,.3469917137076315,-1.207301201150365,-.5807378395037865,-1.788039040654152,-.1107234186474426,-.0122685664750887,-.1229919851225313,3.623895531527338,2.65545051988884,.9684450116384983,.3523460198232367,.1890216619668325,.541367681790069,-.1011071770704268
Elijah Hughes,hugheel01,2021,140,64,-3.825534033006319,-3.240137302594484,-7.065671335600804,-5.177474964368,-5.789500483825608,-10.96697544819361,-4.461920995912529,-4.081072437454309,-8.542993433366838,-.1915536023852228,-.1915536023852228,0,-2.042240570225414,-6.432316843946965,-8.474557414172379,1.279114093026793
De'Andre Hunter,huntede01,2021,1741,830,-.1193238166841493,3.334958348630897,3.215634531946747,-2.697560728264406,4.955904343528062,2.258343615263656,-.7054544392200737,3.866997973326438,3.161543534106365,2.501885339077892,2.228871532513514,.2730138065643785,-.5352792416209957,2.488744959119688,1.953465717498692,.0837224322162839
Chandler Hutchison,hutchch01,2021,812,364,-4.301844396831814,-1.382407153631619,-5.684251550463433,-1.330647560017352,-3.166703162363043,-4.497350722380394,-3.936231977477752,-1.816681014572934,-5.752912992050686,-.5707829722332187,-.4249905406988149,-.1457924315344038,-3.803241067098777,-2.243553101916786,-6.046794169015563,-.1706789661439628
Serge Ibaka,ibakase01,2021,1978,973,-1.04160810516569,2.87174690120988,1.830138796044191,2.992764093393565,-1.402612390137865,1.590151703255699,-.333471511147343,2.1266433520466,1.793171840899257,2.251111373509415,2.11225248286369,.1388588906457252,-.2750159150511613,1.690246505299611,1.41523059024845,-.5716121286497806
Andre Iguodala,iguodan01,2021,2880,1410,-2.158550900704706,1.065780684565125,-1.092770216139581,-1.987825158835766,.8244823533864777,-1.163342805449288,-2.253614484755946,1.06472652245646,-1.188887962299486,1.119498466063576,1.021710680141343,.0977877859222333,-1.728581080313241,.5179067544905394,-1.210674325822702,-.4793271544747972
Ersan Ilyasova,ilyaser01,2021,309,151,-.7435365394025346,1.631827075856328,.8882905364537929,-.2438333873551325,1.122128477483549,.8782950901284168,-.7792804696597401,1.531216043239684,.7519355735799442,.269717692127255,.2920233960639338,-.0223057039366788,1.212184502237987,3.228812866166467,4.440997368404454,.4692360895029167
